File Name, Number of Robots, Number of Rounds, Algorithm, Graph Type, Link Density, Distribution, Seed, Final Cumulative Signal Strength
R50H80T0DnormalS14A1,50,80,LAH0,full,null,normal,11493,0
R50H80T0DnormalS2A1,50,80,LAH0,full,null,normal,13003,0
R50H80T0DnormalS9A1,50,80,LAH0,full,null,normal,13494,0
R50H80T0DnormalS0A1,50,80,LAH0,full,null,normal,16430,0
R50H80T0DnormalS19A1,50,80,LAH0,full,null,normal,18962,0
R50H80T0DnormalS17A1,50,80,LAH0,full,null,normal,19695,0
R50H80T0DnormalS16A1,50,80,LAH0,full,null,normal,20915,0
R50H80T0DnormalS3A1,50,80,LAH0,full,null,normal,23091,0
R50H80T0DnormalS7A1,50,80,LAH0,full,null,normal,27181,0
R50H80T0DnormalS10A1,50,80,LAH0,full,null,normal,27917,0
R50H80T0DnormalS12A1,50,80,LAH0,full,null,normal,39103,0
R50H80T0DnormalS1A1,50,80,LAH0,full,null,normal,42904,0
R50H80T0DnormalS11A1,50,80,LAH0,full,null,normal,46068,0
R50H80T0DnormalS13A1,50,80,LAH0,full,null,normal,51660,0
R50H80T0DnormalS5A1,50,80,LAH0,full,null,normal,53699,0
R50H80T0DnormalS15A1,50,80,LAH0,full,null,normal,54377,0
R50H80T0DnormalS18A1,50,80,LAH0,full,null,normal,61581,0
R50H80T0DnormalS8A0,50,80,MPGM,full,null,normal,2764,1.01E+07
R50H80T0DnormalS6A0,50,80,MPGM,full,null,normal,5784,1.01E+07
R50H80T0DnormalS4A0,50,80,MPGM,full,null,normal,10086,1.01E+07
R50H80T0DnormalS14A0,50,80,MPGM,full,null,normal,11493,1.01E+07
R50H80T0DnormalS2A0,50,80,MPGM,full,null,normal,13003,1.01E+07
R50H80T0DnormalS9A0,50,80,MPGM,full,null,normal,13494,1.01E+07
R50H80T0DnormalS0A0,50,80,MPGM,full,null,normal,16430,1.02E+07
R50H80T0DnormalS19A0,50,80,MPGM,full,null,normal,18962,1.01E+07
R50H80T0DnormalS17A0,50,80,MPGM,full,null,normal,19695,1.01E+07
R50H80T0DnormalS16A0,50,80,MPGM,full,null,normal,20915,1.02E+07
R50H80T0DnormalS3A0,50,80,MPGM,full,null,normal,23091,1.01E+07
R50H80T0DnormalS7A0,50,80,MPGM,full,null,normal,27181,1.01E+07
R50H80T0DnormalS10A0,50,80,MPGM,full,null,normal,27917,1.01E+07
R50H80T0DnormalS12A0,50,80,MPGM,full,null,normal,39103,1.01E+07
R50H80T0DnormalS1A0,50,80,MPGM,full,null,normal,42904,1.01E+07
R50H80T0DnormalS11A0,50,80,MPGM,full,null,normal,46068,1.01E+07
R50H80T0DnormalS13A0,50,80,MPGM,full,null,normal,51660,1.01E+07
R50H80T0DnormalS5A0,50,80,MPGM,full,null,normal,53699,1.02E+07
R50H80T0DnormalS15A0,50,80,MPGM,full,null,normal,54377,1.02E+07
R50H80T0DnormalS18A0,50,80,MPGM,full,null,normal,61581,1.01E+07
R50H90T0DnormalS8A1,50,90,LAH0,full,null,normal,2764,0
R50H90T0DnormalS6A1,50,90,LAH0,full,null,normal,5784,0
R50H90T0DnormalS4A1,50,90,LAH0,full,null,normal,10086,0
R50H90T0DnormalS14A1,50,90,LAH0,full,null,normal,11493,0
R50H90T0DnormalS2A1,50,90,LAH0,full,null,normal,13003,0
R50H90T0DnormalS9A1,50,90,LAH0,full,null,normal,13494,0
R50H90T0DnormalS0A1,50,90,LAH0,full,null,normal,16430,0
R50H90T0DnormalS19A1,50,90,LAH0,full,null,normal,18962,0
R50H90T0DnormalS17A1,50,90,LAH0,full,null,normal,19695,0
R50H90T0DnormalS16A1,50,90,LAH0,full,null,normal,20915,0
R50H90T0DnormalS3A1,50,90,LAH0,full,null,normal,23091,0
R50H90T0DnormalS7A1,50,90,LAH0,full,null,normal,27181,0
R50H90T0DnormalS10A1,50,90,LAH0,full,null,normal,27917,0
R50H90T0DnormalS12A1,50,90,LAH0,full,null,normal,39103,0
R50H90T0DnormalS1A1,50,90,LAH0,full,null,normal,42904,0
R50H90T0DnormalS11A1,50,90,LAH0,full,null,normal,46068,0
R50H90T0DnormalS13A1,50,90,LAH0,full,null,normal,51660,0
R50H90T0DnormalS5A1,50,90,LAH0,full,null,normal,53699,0
R50H90T0DnormalS15A1,50,90,LAH0,full,null,normal,54377,0
R50H90T0DnormalS18A1,50,90,LAH0,full,null,normal,61581,0
R50H90T0DnormalS8A0,50,90,MPGM,full,null,normal,2764,1.14E+07
R50H90T0DnormalS6A0,50,90,MPGM,full,null,normal,5784,1.14E+07
R50H90T0DnormalS4A0,50,90,MPGM,full,null,normal,10086,1.14E+07
R50H90T0DnormalS14A0,50,90,MPGM,full,null,normal,11493,1.14E+07
R50H90T0DnormalS2A0,50,90,MPGM,full,null,normal,13003,1.14E+07
R50H90T0DnormalS9A0,50,90,MPGM,full,null,normal,13494,1.14E+07
R50H90T0DnormalS0A0,50,90,MPGM,full,null,normal,16430,1.14E+07
R50H90T0DnormalS19A0,50,90,MPGM,full,null,normal,18962,1.14E+07
R50H90T0DnormalS17A0,50,90,MPGM,full,null,normal,19695,1.14E+07
R50H90T0DnormalS16A0,50,90,MPGM,full,null,normal,20915,1.14E+07
R50H90T0DnormalS3A0,50,90,MPGM,full,null,normal,23091,1.14E+07
R50H90T0DnormalS7A0,50,90,MPGM,full,null,normal,27181,1.14E+07
R50H90T0DnormalS10A0,50,90,MPGM,full,null,normal,27917,1.14E+07
R50H90T0DnormalS12A0,50,90,MPGM,full,null,normal,39103,1.14E+07
R50H90T0DnormalS1A0,50,90,MPGM,full,null,normal,42904,1.14E+07
R50H90T0DnormalS11A0,50,90,MPGM,full,null,normal,46068,1.13E+07
R50H90T0DnormalS13A0,50,90,MPGM,full,null,normal,51660,1.15E+07
R50H90T0DnormalS5A0,50,90,MPGM,full,null,normal,53699,1.14E+07
R50H90T0DnormalS15A0,50,90,MPGM,full,null,normal,54377,1.14E+07
R50H90T0DnormalS18A0,50,90,MPGM,full,null,normal,61581,1.13E+07
R50H100T0DnormalS8A1,50,100,LAH0,full,null,normal,2764,0
R50H100T0DnormalS6A1,50,100,LAH0,full,null,normal,5784,0
R50H100T0DnormalS4A1,50,100,LAH0,full,null,normal,10086,0
R50H100T0DnormalS14A1,50,100,LAH0,full,null,normal,11493,0
R50H100T0DnormalS2A1,50,100,LAH0,full,null,normal,13003,0
R50H100T0DnormalS9A1,50,100,LAH0,full,null,normal,13494,0
R50H100T0DnormalS0A1,50,100,LAH0,full,null,normal,16430,0
R50H100T0DnormalS19A1,50,100,LAH0,full,null,normal,18962,0
R50H100T0DnormalS17A1,50,100,LAH0,full,null,normal,19695,0
R50H100T0DnormalS16A1,50,100,LAH0,full,null,normal,20915,0
R50H100T0DnormalS3A1,50,100,LAH0,full,null,normal,23091,0
R50H100T0DnormalS7A1,50,100,LAH0,full,null,normal,27181,0
R50H100T0DnormalS10A1,50,100,LAH0,full,null,normal,27917,0
R50H100T0DnormalS12A1,50,100,LAH0,full,null,normal,39103,0
R50H100T0DnormalS1A1,50,100,LAH0,full,null,normal,42904,0
R50H100T0DnormalS11A1,50,100,LAH0,full,null,normal,46068,0
R50H100T0DnormalS13A1,50,100,LAH0,full,null,normal,51660,0
R50H100T0DnormalS5A1,50,100,LAH0,full,null,normal,53699,0
R50H100T0DnormalS15A1,50,100,LAH0,full,null,normal,54377,0
R50H100T0DnormalS18A1,50,100,LAH0,full,null,normal,61581,0
R50H100T0DnormalS8A0,50,100,MPGM,full,null,normal,2764,1.27E+07
R50H100T0DnormalS6A0,50,100,MPGM,full,null,normal,5784,1.27E+07
R50H100T0DnormalS4A0,50,100,MPGM,full,null,normal,10086,1.27E+07
R50H100T0DnormalS14A0,50,100,MPGM,full,null,normal,11493,1.26E+07
R50H100T0DnormalS2A0,50,100,MPGM,full,null,normal,13003,1.27E+07
R50H100T0DnormalS9A0,50,100,MPGM,full,null,normal,13494,1.27E+07
R50H100T0DnormalS0A0,50,100,MPGM,full,null,normal,16430,1.26E+07
R50H100T0DnormalS19A0,50,100,MPGM,full,null,normal,18962,1.27E+07
R50H100T0DnormalS17A0,50,100,MPGM,full,null,normal,19695,1.27E+07
R50H100T0DnormalS16A0,50,100,MPGM,full,null,normal,20915,1.27E+07
R50H100T0DnormalS3A0,50,100,MPGM,full,null,normal,23091,1.26E+07
R50H100T0DnormalS7A0,50,100,MPGM,full,null,normal,27181,1.26E+07
R50H100T0DnormalS10A0,50,100,MPGM,full,null,normal,27917,1.26E+07
R50H100T0DnormalS12A0,50,100,MPGM,full,null,normal,39103,1.27E+07
R50H100T0DnormalS1A0,50,100,MPGM,full,null,normal,42904,1.26E+07
R50H100T0DnormalS11A0,50,100,MPGM,full,null,normal,46068,1.27E+07
R50H100T0DnormalS13A0,50,100,MPGM,full,null,normal,51660,1.27E+07
R50H100T0DnormalS5A0,50,100,MPGM,full,null,normal,53699,1.27E+07
R50H100T0DnormalS15A0,50,100,MPGM,full,null,normal,54377,1.27E+07
R50H100T0DnormalS18A0,50,100,MPGM,full,null,normal,61581,1.27E+07
